credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,1.343,523.78,1.049.127.422,17.4,667,1.038.004.167,18403,73.3,0,1,0,0
1,all_other,1.217,199.78,1.169.524.702,6.81,662,2.041.041.667,19504,77.3,0,0,0,0
1,debt_consolidation,933,575.17,1.153.272.809,16.95,747,3630,10463,8.2,2,0,0,0
1,debt_consolidation,901,95.42,9.210.340.372,6.72,707,3329,2808,51.1,3,1,0,0
1,debt_consolidation,901,477.07,1.117.043.516,6.88,742,4.589.041.667,6297,14.5,0,0,0,0
1,all_other,807,345.06,1.103.488.966,14.07,792,7.867.041.667,33060,21.7,0,0,0,0
1,all_other,1.122,155.19,9.893.437.217,23.03,717,2580,4500,13,0,0,0,1
1,home_improvement,996,644.97,1.121.171.226,13.28,732,1770,2344,9.8,1,0,0,0
1,all_other,712,92.8,1.101.205.017,1.19,797,6.270.041.667,2907,4,0,0,0,0
1,debt_consolidation,996,306.36,1.096.819.829,21.93,727,4.593.041.667,26218,28.7,2,0,0,0
1,debt_consolidation,1.154,143.53,9.998.797.732,24.71,707,1.291.041.667,5967,25.5,0,0,0,0
1,credit_card,964,288.89,1.162.625.415,10.36,702,6119,27786,85.5,2,0,1,1
1,all_other,933,87.88,1.162.625.415,13.46,702,6120,27786,85.5,2,0,1,1
1,all_other,901,381.66,1.169.524.702,4.28,722,4.080.041.667,7335,45.8,1,1,0,0
1,debt_consolidation,1.122,197.06,1.080.972.795,0,672,2519,0,0,1,1,0,0
1,credit_card,807,83.92,1.059.663.473,16.68,737,6988,19210,48.3,0,0,0,0
1,small_business,964,481.48,1.059.663.473,04.05,717,2.759.041.667,11601,85.9,3,0,0,0
1,debt_consolidation,996,253.16,1.016.585.182,6.14,697,2.040.041.667,991,34.2,1,0,0,0
1,all_other,743,77.69,1.316.542.287,2.45,762,6240,141287,9.4,5,1,0,0
1,all_other,1.014,97,1.169.524.702,8.71,687,2.311.041.667,199,1.1,1,1,0,0
1,all_other,1.046,259.87,1.169.524.702,11.28,692,5.018.041.667,63580,80.6,1,0,0,1
1,home_improvement,743,124.3,1.104.292.184,5.82,772,5430,773,4.8,0,0,0,0
1,debt_consolidation,133,67.68,9.798.127.037,22,662,1470,1042,37.2,3,1,0,0
1,debt_consolidation,133,406.07,1.020.359.214,7.16,662,1.530.041.667,137,3.2,1,1,0,1
1,credit_card,983,241.41,1.147.210.347,2.69,712,4709,1944,47.4,0,0,1,0
1,small_business,1.393,170.72,1.054.534.144,20.72,662,7.109.041.667,16613,18.3,1,1,0,1
1,educational,838,293.85,9.392.661.929,0,737,1139,0,0,1,0,0,0
1,credit_card,133,318.09,1.081.977.828,17.04,662,6179,5181,97.8,3,0,1,0
1,major_purchase,92,63.79,1.008.580.911,18.65,727,3.455.041.667,597,14.2,2,1,0,0
1,all_other,743,217.52,1.100.209.984,1.72,807,7230,3202,1.1,1,0,0,0
1,credit_card,1.236,667.74,1.179.810.441,13.42,687,3.420.041.667,46086,92.7,0,0,0,0
1,debt_consolidation,1.236,133.55,1.081.977.828,8.66,662,6.839.041.667,9380,44.1,1,0,1,1
1,debt_consolidation,1.014,421.14,1.059.663.473,17.01,752,4349,35944,56.2,2,0,0,0
1,all_other,1.362,339.94,1.080.972.795,1.21,672,2519,0,0,0,1,0,0
1,debt_consolidation,1.078,365.51,1.100.209.984,14.26,702,6.780.041.667,7973,89.6,0,0,0,0
1,debt_consolidation,807,313.69,1.011.050.172,9.95,752,5167,8522,21.7,1,0,0,0
1,credit_card,1.583,876.83,1.169.524.702,18.08,677,3330,62976,86.1,2,2,0,0
1,debt_consolidation,1.362,316.99,1.030.895.266,21.88,667,1.601.041.667,7429,82.5,0,0,0,0
1,small_business,1.236,701.12,1.077.895.629,0.85,682,2579,639,13.6,1,0,0,1
1,debt_consolidation,1.014,485,1.138.845.009,13.73,732,5489,14903,35.3,0,0,0,0
1,debt_consolidation,1.236,133.55,1.059.653.473,9.48,662,4.080.041.667,2923,28.4,3,0,0,0
1,credit_card,838,362.39,1.158.058.411,8.16,757,5790,18314,50.6,1,0,0,0
1,all_other,712,108.27,1.026.813.067,0,777,3.034.041.667,150,7.5,1,0,0,0
1,all_other,1.236,240.39,9.757.305.042,4.58,662,3.840.041.667,0,0,2,0,0,0
1,all_other,743,62.15,1.112.714.533,9.99,767,8.190.041.667,2475,5.4,1,1,0,0
1,all_other,838,66.18,9.893.437.217,2.36,722,5790,1489,62,1,0,0,0
1,debt_consolidation,1.109,327.82,1.063.344.871,19.32,702,2849,15368,87.1,0,0,0,0
1,all_other,743,69.14,1.169.524.702,7.67,762,6.007.041.667,21521,29.5,1,0,0,1
1,home_improvement,1.078,313.3,1.102.190.247,14.06,702,5.700.041.667,4781,15.5,2,0,0,1
1,debt_consolidation,1.141,329.34,1.127.090.486,14.03,692,4.470.041.667,8473,27.6,3,1,1,0
1,all_other,1.236,292.97,10.727.663,15.53,677,1848,8494,44.2,1,0,0,0
1,all_other,838,315.12,1.115.051.985,14.03,762,5519,11333,45.5,5,0,0,0
1,debt_consolidation,807,225.86,1.102.190.247,17,762,5.340.041.667,9366,40.7,4,0,0,1
1,major_purchase,838,63.03,1.046.493.024,18.96,742,2190,4922,30.6,0,0,0,0
1,debt_consolidation,1.267,536.57,1.142.081.018,10.13,677,5.280.041.667,23129,79.8,0,1,0,1
1,small_business,1.204,126.29,1.105.089.001,12.5,667,3300,29736,80.2,3,0,0,0
1,credit_card,951,192.23,1.160.823.564,16.87,722,8.519.041.667,67232,41.1,1,0,0,0
1,all_other,1.014,97,1.077.895.629,0,692,5160,0,0,0,0,0,0
1,debt_consolidation,92,318.93,1.125.480.219,5.93,727,4800,11496,26.6,0,0,0,0
1,credit_card,1.078,228.45,1.050.506.754,7.76,687,2.010.041.667,6999,65.7,0,0,0,0
1,all_other,1.172,72.78,1.057.821.615,17.2,667,1410,4863,69.5,0,1,0,0
1,all_other,1.141,16.47,9.878.169.745,3.69,667,8820,12229,90.6,0,0,1,0
1,all_other,775,124.89,1.096.127.785,1.33,767,2.485.041.667,2325,8.2,0,0,0,0
1,all_other,1.109,262.26,111.844.214,5.12,687,1.949.041.667,14653,95.1,0,0,0,1
1,credit_card,838,236.34,1.122.524.339,06.06,742,3.149.041.667,4286,40.4,0,0,0,0
1,debt_consolidation,1.204,265.87,1.070.738.554,16.06,677,1.949.041.667,8009,68.5,0,0,0,0
1,debt_consolidation,775,101.47,1.049.127.422,2.73,742,2550,2353,12.4,0,0,0,1
1,debt_consolidation,775,218.55,1.081.769.612,10.37,767,4410,6634,9.4,0,0,0,0
1,debt_consolidation,1.014,38.8,1.030.895.266,19.76,702,4.529.041.667,0,0,0,0,0,0
1,credit_card,1.141,247,111.844.214,14.65,682,3329,5608,47.1,0,0,0,0
1,debt_consolidation,1.299,673.79,1.077.895.629,18.98,682,4.830.041.667,13649,42.4,1,0,0,1
1,all_other,1.078,79.96,1.054.534.144,14.84,677,4.140.041.667,9973,33.8,0,0,0,0
1,debt_consolidation,1.204,498.51,1.075.790.288,17.95,677,2609,16502,63,0,0,0,0
1,debt_consolidation,1.488,692.14,1.123.848.862,7.11,667,3.899.041.667,15773,95,0,0,0,1
1,small_business,951,800.95,1.108.214.255,2.14,777,4.559.041.667,3326,14.3,6,0,0,0
1,debt_consolidation,983,289.69,9.980.448.594,4.83,712,1.620.041.667,7263,39,0,0,0,0
1,all_other,838,264.71,1.054.796.956,13.1,767,7.560.041.667,3451,19.4,0,0,0,0
1,debt_consolidation,1.267,117.38,1.077.895.629,13.1,662,9.659.041.667,16770,50.7,0,0,0,0
1,all_other,1.078,293.72,1.049.127.422,7.93,692,2.429.041.667,17042,75.1,0,0,0,0
1,major_purchase,1.267,563.4,1.100.209.984,20.06,697,4.560.041.667,10686,49.4,0,0,0,0
1,credit_card,92,318.93,1.201.370.075,0.33,732,3600,45,0.4,0,0,0,0
1,all_other,951,230.68,1.038.887.228,15.84,717,1800,3247,33.3,1,0,0,0
1,debt_consolidation,152,730.04,1.122.524.339,21.84,677,2.640.041.667,27839,72.7,0,1,0,0
1,all_other,775,312.22,1.165.702.581,2.89,807,5160,0,0,1,0,0,0
1,major_purchase,807,250.95,1.100.209.984,9.58,757,13109,17246,13.7,1,0,0,0
1,debt_consolidation,1.425,514.49,1.077.895.629,19.05,667,6209,14036,64.4,0,0,0,0
1,small_business,1.046,16.25,1.016.585.182,14.17,692,4.919.041.667,5643,60.7,0,0,0,0
1,debt_consolidation,1.204,372.22,1.071.441.777,21.33,697,4710,17850,66.3,1,0,0,0
1,debt_consolidation,951,320.38,1.091.508.846,7.59,722,2.340.041.667,8382,20.4,1,0,0,0
1,small_business,1.836,504.13,1.133.857.208,23.04,662,6.690.041.667,24280,93.4,3,0,0,0
1,debt_consolidation,1.172,413.51,1.049.127.422,11.9,677,2970,8375,91,3,0,0,0
1,all_other,1.014,485,1.133.857.208,19.86,742,2.763.041.667,6437,28.6,4,0,0,0
1,credit_card,1.172,307.66,1.103.488.966,20.09,697,6.392.041.667,16890,64,0,0,0,0
1,all_other,1.078,130.54,1.037.349.118,0.38,682,1.290.041.667,887,38.6,0,0,0,0
1,debt_consolidation,1.299,370.59,1.086.856.845,17.94,667,3269,17771,52.1,2,0,0,1
1,debt_consolidation,1.299,539.03,1.066.895.539,14.82,677,8.159.041.667,13115,42.3,2,2,0,0
1,major_purchase,775,312.22,1.008.580.911,0,787,3.809.041.667,5028,12.1,0,0,0,1
1,all_other,1.078,70.17,9.308.283.446,19.15,692,2.399.041.667,1,0.2,2,0,1,1
1,debt_consolidation,1.078,440.57,1.052.406.404,12.58,702,2130,10251,33,0,0,0,0
1,all_other,92,175.42,1.051.867.319,16.74,727,4.590.041.667,6566,48.6,1,0,0,0
1,all_other,1.046,194.91,1.081.977.828,05.06,687,4464,9516,63.4,1,0,0,0
1,debt_consolidation,1.172,165.41,1.100.209.984,0,672,2520,2126,6.4,1,0,0,0
1,debt_consolidation,133,406.07,1.071.441.777,4.67,662,2849,7209,38.1,1,0,0,1
1,debt_consolidation,1.172,82.71,1.103.488.966,19.29,677,4319,7180,34.4,3,0,0,1
1,debt_consolidation,838,189.08,1.060.905.725,12.5,727,2550,7386,42.4,0,0,0,0
1,all_other,712,57.23,1.046.310.334,11.59,772,5.970.041.667,6035,19,0,0,0,0
1,small_business,133,338.39,1.169.524.702,6.31,662,6150,28653,89.3,0,0,0,1
1,debt_consolidation,1.204,498.51,1.151.292.546,15.82,682,9150,49459,88.8,1,2,0,0
1,credit_card,1.267,737.78,1.140.756.495,13.04,697,5100,22738,30.8,0,1,0,0
1,credit_card,92,306.18,1.103.488.966,13.12,742,5.250.041.667,24406,40.3,1,0,0,1
1,debt_consolidation,951,592.7,1.034.174.248,16.49,747,4.260.041.667,25946,37.9,0,0,0,0
1,all_other,1.014,611.1,1.069.194.491,9.79,732,5.940.041.667,0,0,0,0,0,0
1,debt_consolidation,951,461.35,1.138.586.452,9.96,732,5.250.041.667,4765,16.5,0,0,1,0
1,debt_consolidation,1.583,841.76,1.122.524.339,15.38,662,3.420.041.667,15222,77.3,0,2,0,0
1,small_business,1.078,244.76,1.135.040.654,1.78,687,9480,8035,50.5,1,1,1,0
1,debt_consolidation,1.014,452.67,1.122.524.339,16.54,722,4800,14214,39.4,0,0,0,1
1,debt_consolidation,1.046,649.68,1.165.702.581,16.2,732,5129,23442,42.1,2,0,0,0
1,credit_card,838,226.89,1.207.254.125,15.11,742,4.919.041.667,101443,13.7,6,0,0,0
1,debt_consolidation,1.204,498.51,1.151.292.546,14.32,677,4439,25988,98.8,1,0,0,0
1,debt_consolidation,1.615,880.78,116.351.431,24.84,682,7619,51039,93.8,0,1,0,1
1,debt_consolidation,1.141,658.67,1.096.578.158,10.14,702,5.999.041.667,23370,70,1,0,0,0
1,all_other,1.172,231.57,1.220.607.265,15.46,692,6629,119420,95.1,0,0,0,0
1,all_other,1.014,258.67,1.081.977.828,8.78,702,3946,0,0,0,0,0,0
1,debt_consolidation,1.109,157.36,1.073.639.668,11.37,677,2.729.041.667,15564,56.6,1,0,0,0
1,debt_consolidation,1.236,300.48,1.135.040.654,21.8,677,5069,13686,48.7,1,0,0,0
1,home_improvement,1.141,658.67,128.346.813,0.63,702,6.330.041.667,6921,0,2,0,0,0
1,debt_consolidation,1.014,129.34,1.049.127.422,07.07,697,1.560.041.667,4220,53.4,2,0,0,0
1,all_other,1.393,170.72,111.844.214,22.57,662,2940,29877,75.6,2,0,0,0
1,credit_card,133,101.52,1.047.005.058,24.79,697,5569,21573,73.7,1,0,0,1
1,small_business,1.078,365.51,1.128.978.191,7.56,697,4.980.041.667,18316,81,1,1,0,1
1,small_business,775,337.19,1.008.580.911,10.1,782,5400,1458,18,1,0,0,0
1,debt_consolidation,92,382.72,1.059.663.473,10.14,747,7.800.041.667,3179,11,1,0,1,0
1,debt_consolidation,838,403.36,1.108.214.255,7.26,757,5.580.041.667,4365,51.4,0,0,0,0
1,credit_card,775,305.97,1.100.209.984,9.2,797,6270,209,1.9,0,0,0,0
1,debt_consolidation,133,676.78,1.081.977.828,20.42,692,7710,12573,71.8,2,1,0,0
1,credit_card,1.236,767.89,1.146.163.217,16.07,702,2580,806,10.3,2,0,0,1
1,debt_consolidation,1.109,491.73,1.037.349.118,4.8,697,3.480.041.667,4134,39.4,1,0,0,1
1,debt_consolidation,1.172,496.22,1.109.741.002,2.42,682,6.329.041.667,0,0,1,0,0,0
1,credit_card,1.078,228.45,1.114.908.203,16.51,692,5.009.041.667,22157,98,0,0,0,0
1,debt_consolidation,1.109,819.54,1.140.756.495,17.11,722,6539,54925,97.8,0,0,0,0
1,credit_card,1.078,261.08,1.126.446.411,16.75,692,4.290.041.667,50908,37.1,0,2,0,0
1,credit_card,1.078,81.59,1.158.058.411,16.37,682,9.960.041.667,16164,80,1,0,0,0
1,debt_consolidation,1.078,278.22,1.160.823.564,18.58,702,7230,14046,80.3,0,0,0,1
1,debt_consolidation,775,312.22,1.000.784.757,5.24,792,5.010.041.667,4767,8.7,0,0,0,0
1,all_other,1.141,59.28,1.119.821.472,21.01,692,2580,23882,89.8,0,0,0,0
1,educational,807,376.43,9.903.487.553,8.88,782,8.160.041.667,674,2.6,1,0,0,0
1,small_business,983,804.69,111.844.214,8.98,757,4.619.041.667,56842,14.4,6,0,0,0
1,home_improvement,1.046,812.09,1.213.384.061,1.88,727,10199,19948,77,2,0,0,0
1,home_improvement,1.078,130.54,1.081.977.828,15.5,687,8369,10979,37.2,0,2,0,0
1,debt_consolidation,1.141,329.34,1.059.663.473,15.93,692,3.539.041.667,14643,76.4,0,0,0,0
1,debt_consolidation,1.172,99.25,1.091.871.823,12.85,682,2.670.041.667,15680,89.6,1,0,0,0
1,debt_consolidation,1.362,381.58,1.030.895.266,19.52,667,4412,16670,71.7,0,0,0,0
1,debt_consolidation,1.078,310.03,1.121.989.579,8.22,697,3707,2624,48.6,1,0,0,0
1,debt_consolidation,838,78.78,1.034.174.248,10.61,722,7.089.041.667,2773,10.8,1,0,0,0
1,debt_consolidation,951,608.72,1.114.186.178,11.29,767,9179,2279,20.7,3,0,0,0
1,debt_consolidation,983,386.25,1.126.446.411,15.74,722,4379,28110,31.9,0,0,0,0
1,small_business,92,669.76,1.237.581.542,2.7,792,9.029.041.667,997,1.2,2,0,0,0
1,debt_consolidation,92,478.4,1.091.508.846,12.28,747,7380,2787,2.3,1,0,0,0
1,all_other,838,567.22,1.106.663.836,5.25,772,3.540.041.667,1612,12.1,4,0,0,1
1,credit_card,1.488,346.07,1.108.214.255,23.89,672,7260,10214,65.1,1,2,1,0
1,debt_consolidation,1.425,685.99,1.077.895.629,2.1,672,3.870.041.667,19892,83.6,2,0,0,0
1,all_other,92,255.15,1.046.310.334,01.03,727,1.230.041.667,1834,12.8,1,0,0,0
1,home_improvement,1.204,498.51,1.221.602.298,17.08,682,5820,108397,67.3,3,0,0,0
1,home_improvement,775,124.89,1.108.214.255,9.25,757,5.010.041.667,3348,5.3,0,0,0,0
1,all_other,743,217.52,1.040.426.284,10.04,772,3630,983,2.1,1,0,0,0
1,all_other,983,241.41,1.106.663.836,0.58,712,5430,603,30.1,0,1,0,0
1,debt_consolidation,133,406.07,1.081.683.395,24.22,692,6509,13662,60.7,0,1,0,0
1,debt_consolidation,0.06,467.45,1.104.292.184,15.28,687,4.652.041.667,26044,34.5,3,0,0,0
1,credit_card,983,386.25,101.266.311,16.75,732,4.918.041.667,16212,50.7,0,0,0,0
1,debt_consolidation,983,257.5,1.049.127.422,21.33,762,6.300.041.667,8516,11.1,0,0,0,0
1,credit_card,807,62.74,1.030.895.266,3.68,732,2580,3953,15.9,0,0,0,0
1,major_purchase,92,223.26,1.138.509.209,13.28,727,5836,12672,21,3,3,0,0
1,debt_consolidation,951,320.38,1.085.127.695,9.6,717,1469,1346,23.2,2,0,0,0
1,debt_consolidation,92,318.93,1.071.441.777,4.88,732,4079,12425,94.2,0,0,0,0
1,debt_consolidation,1.393,527.52,106.454.249,19.71,667,2490,12032,87.2,3,0,1,1
1,credit_card,775,327.83,1.095.779.958,12.86,802,5490,14377,10.2,0,0,0,0
1,all_other,951,640.76,1.128.978.191,0.22,767,8476,464,18.6,8,0,0,1
1,debt_consolidation,1.172,196.84,1.047.522.952,15.38,697,1.709.041.667,10900,42.4,3,0,0,0
1,debt_consolidation,1.046,42.23,1.075.790.288,18.15,707,2.309.041.667,7006,48,1,0,1,0
1,debt_consolidation,983,136,1.077.895.629,11.93,717,6.329.041.667,19708,37.1,0,1,0,0
1,debt_consolidation,1.267,182.77,1.121.182.037,11.25,707,8100,30949,54.3,0,0,0,0
1,debt_consolidation,1.046,194.91,1.054.534.144,13.42,697,4080,6101,36.8,3,0,0,0
1,all_other,832,94.46,101.266.311,1.54,727,2.010.041.667,1235,28.7,0,0,0,0
1,debt_consolidation,1.261,450.67,1.046.310.334,19.71,692,3.030.041.667,18028,88.4,1,0,0,0
1,debt_consolidation,945,387.32,1.089.673.933,11.02,742,3285,8828,54.8,5,0,0,0
1,debt_consolidation,863,47.45,977.246.729,9.37,722,5099,6033,31.1,1,0,0,0
1,credit_card,832,201.5,1.081.977.828,13.99,752,5.040.041.667,64885,39.6,0,0,0,0
1,debt_consolidation,1.324,405.72,1.131.447.453,15.12,672,5.760.041.667,27905,81.8,1,2,0,0
1,debt_consolidation,1.197,336.98,1.140.863.105,6.61,692,9570,14081,73.7,0,0,1,0
1,all_other,945,333.7,1.100.209.984,06.02,787,10860,426,0.7,0,0,0,1
1,debt_consolidation,1.387,655,1.128.522.153,7.16,672,1.255.404.167,12301,56.4,1,0,0,0
1,all_other,863,101.21,9.798.127.037,14.38,722,1530,0,0,0,0,0,0
1,small_business,976,533.77,9.903.487.553,4.68,737,3.408.041.667,2248,11.6,0,0,0,0
1,all_other,1.071,16.31,89.751.293,03.04,682,6929,44,3.7,2,1,0,0
1,small_business,1.008,807.62,1.051.867.319,8.53,767,3346,2296,7.6,3,0,0,0
1,debt_consolidation,1.292,347.5,1.115.625.052,09.05,702,4.530.041.667,16264,90.6,3,0,0,1
1,all_other,1.039,194.71,1.066.895.539,17.47,702,3.540.041.667,12758,40.4,0,0,0,0
1,all_other,0.08,188.02,1.077.895.629,14.08,792,4.890.041.667,2573,16.3,1,0,0,0
1,debt_consolidation,976,237.95,1.114.186.178,12.57,762,3.420.041.667,15176,31.6,0,0,0,0
1,debt_consolidation,1.008,148.61,106.454.249,5.91,727,4680,7239,16.3,2,0,0,0
1,credit_card,863,189.77,1.057.131.693,11.2,722,2.670.041.667,11217,52.9,3,0,0,0
1,debt_consolidation,1.008,84,1.023.995.979,14.57,702,2490,12979,31,0,0,0,0
1,all_other,976,192.93,1.220.607.265,4.84,707,5.760.041.667,21894,0,2,0,0,0
1,all_other,1.197,431.6,1.132.659.589,3.92,682,3.479.041.667,4933,15.1,2,0,0,0
1,debt_consolidation,1.071,339.06,1.035.456.317,4.74,722,1.290.041.667,6206,35.3,0,0,0,0
1,debt_consolidation,976,225.09,1.022.557.105,17.78,717,1830,16326,48.6,2,0,0,0
1,debt_consolidation,1.039,243.38,1.071.441.777,5.57,707,4.140.041.667,33,0.3,0,0,0,0
1,debt_consolidation,737,24.84,1.046.310.334,7.65,777,4.620.041.667,19901,29.8,0,0,0,0
1,credit_card,0.08,90.88,9.852.194.258,6.32,737,2981,4385,24,0,0,0,0
1,debt_consolidation,1.355,589.2,1.069.194.491,18.52,677,4800,18966,70.5,2,0,0,0
1,home_improvement,945,96.03,1.122.524.339,1.49,712,6220,8788,39.2,0,0,1,0
1,all_other,1.071,48.91,106.454.249,18.14,697,3.091.041.667,1276,63.8,1,0,0,0
1,debt_consolidation,1.229,200.12,1.049.127.422,14.77,672,4830,22635,45.5,0,0,0,0
1,credit_card,768,199.61,1.152.682.837,0.83,777,8370,1715,8.2,1,0,0,0
1,credit_card,0.08,310.24,1.152.682.837,3.19,777,8370,1715,8.2,1,0,0,0
1,all_other,976,80.39,9.998.797.732,22.25,737,2.404.041.667,2574,10.5,1,0,0,0
1,credit_card,832,160.57,1.098.529.272,07.08,767,1.331.904.167,25336,35.9,0,0,0,0
1,debt_consolidation,1.355,343,102.797.298,15.82,667,3.539.041.667,18485,65.3,1,0,1,1
1,debt_consolidation,945,272.09,1.081.985.828,17.33,737,2.430.041.667,9048,26.6,1,0,0,0
1,credit_card,1.324,307.67,108.036.489,7.37,672,7020,14421,83.8,0,2,0,0
1,debt_consolidation,976,200.17,992.329.018,18.35,742,2879,9121,55.4,1,0,0,0
1,all_other,1.071,260.82,1.227.839.331,17.66,707,6630,120563,92.4,0,0,0,0
1,all_other,0.08,94.01,1.004.324.949,12.05,742,1.259.041.667,710,7.8,4,0,0,0
1,educational,976,46.63,1.108.214.255,7.74,707,3.509.041.667,20762,48.5,2,0,0,0
1,debt_consolidation,863,189.77,1.065.320.408,10.8,732,3.451.041.667,1839,15.6,3,0,0,0
1,debt_consolidation,976,627.02,1.140.756.495,1.95,767,3.180.041.667,8629,17.6,0,0,0,0
1,debt_consolidation,1.166,330.53,1.081.174.611,8.4,687,3300,11735,93.9,2,0,0,0
1,all_other,1.039,584.12,1.128.978.191,0.86,717,2.092.041.667,5506,52.4,1,0,0,0
1,debt_consolidation,1.197,199.2,1.098.189.713,6,672,4410,3831,34.2,0,1,0,1
1,all_other,768,187.14,1.122.524.339,2.54,802,6.451.041.667,6094,2.8,0,0,0,0
1,credit_card,1.008,193.83,1.059.663.473,16.17,712,2.699.041.667,15597,60,1,0,0,0
1,small_business,1.008,807.62,1.187.756.858,3.84,762,4725,52214,8.7,8,0,0,0
1,small_business,976,644.71,1.016.585.182,9.14,762,6.752.041.667,507,3.5,0,0,0,1
1,debt_consolidation,1.071,195.61,1.038.554.326,11.12,687,4079,0,0,1,0,0,0
1,debt_consolidation,1.103,163.77,1.053.209.621,5.73,682,3299,4760,60.3,0,0,0,0
1,all_other,1.418,856.63,1.109.741.002,22.45,707,2.092.041.667,25160,32.8,2,0,0,1
1,debt_consolidation,1.103,327.53,1.030.895.266,13.4,707,3359,10837,83.4,1,0,0,1
1,small_business,0.08,313.37,1.165.268.741,12,777,5941,90335,53.5,3,0,0,0
1,small_business,976,128.62,1.105.089.001,2.7,712,6.810.041.667,4010,8.1,0,0,0,0
1,debt_consolidation,1.261,167.54,101.266.311,4.56,667,4799,3389,47.1,2,0,1,0
1,debt_consolidation,1.134,501.73,1.122.524.339,15.14,707,6.030.041.667,39702,84.5,0,0,0,0
1,home_improvement,945,544.17,1.100.209.984,0.6,762,3.390.041.667,653,3.2,2,0,0,0
1,debt_consolidation,0.08,188.02,1.100.209.984,9.82,762,6.419.041.667,5274,45.9,1,0,0,0
1,debt_consolidation,1.166,90.07,10.858.999,14.45,677,2609,11788,24.7,3,0,0,0
1,debt_consolidation,737,93.14,9.774.118.912,12.7,772,6149,122,3.7,0,0,0,0
1,debt_consolidation,1.545,348.87,1.091.501.573,13.16,662,7979,22122,78.7,2,0,0,0
1,small_business,768,155.95,1.023.995.979,0.43,792,2267,103,1.5,0,0,0,0
1,educational,976,347.27,1.132.176.496,11.89,722,8.669.041.667,8866,24.3,1,0,1,0
1,small_business,1.134,493.5,1.151.292.546,2.32,697,5.970.041.667,4929,33.5,1,1,0,0
1,all_other,976,80.39,1.049.127.422,0.5,702,1.680.041.667,11794,59.3,0,0,0,0
1,small_business,1.292,507.36,106.454.249,23.29,717,5.220.041.667,462,11.3,2,0,1,0
1,debt_consolidation,1.324,608.58,1.100.209.984,22.4,687,3.151.041.667,5855,54.7,0,0,1,1
1,debt_consolidation,1.008,646.1,1.100.209.984,10.06,742,3960,6688,39.1,0,0,0,0
1,credit_card,1.229,25.02,9.852.194.258,24,707,2.700.041.667,12220,84.9,0,0,0,0
1,debt_consolidation,1.071,195.61,1.042.228.135,20.11,717,2.309.041.667,8736,45.7,1,0,0,0
1,all_other,1.324,507.15,1.114.764.215,3.29,672,3659,170,34,0,0,0,0
1,debt_consolidation,1.418,548.25,1.085.220.675,11.13,662,2519,15923,90.5,0,0,0,0
1,all_other,863,142.33,9.210.340.372,0,727,1110,0,0,0,1,0,0
1,home_improvement,1.166,495.79,1.049.127.422,5.17,692,4440,1340,53.6,2,1,0,1
1,all_other,1.103,327.53,1.011.070.495,9.17,692,4110,8575,70.3,0,1,0,0
1,all_other,1.103,98.26,1.062.132.735,16.92,682,1560,21498,42.4,1,0,0,0
1,credit_card,1.482,587.82,1.155.214.618,20.12,667,8.250.041.667,32406,91.8,1,4,0,0
1,debt_consolidation,1.197,131.97,9.782.505.656,15.51,672,4.290.041.667,7902,17,2,0,0,0
1,home_improvement,1.166,330.53,1.143.388.226,10.74,677,5519,46789,66.7,3,0,0,1
1,debt_consolidation,1.261,254.65,1.124.575.165,4.62,667,5129,7897,47.9,1,0,0,0
1,credit_card,1.134,236.88,1.051.867.319,24.31,742,4710,6422,14.5,2,0,0,0
1,small_business,0.08,313.37,101.266.311,12.14,802,7.890.041.667,1467,9.2,0,0,0,0
1,credit_card,1.166,826.31,1.151.292.546,18.88,722,1.949.041.667,16694,33.1,0,0,0,0
1,debt_consolidation,0.08,156.69,1.037.098.805,10.71,762,2.309.041.667,1698,7.9,0,0,0,0
1,all_other,1.197,318.72,1.051.856.508,20.63,702,3270,8801,72.7,0,0,0,0
1,debt_consolidation,1.039,171.18,1.071.441.777,20.69,732,2610,5500,28.2,0,0,0,0
1,debt_consolidation,863,373.21,1.100.209.984,7.8,757,3390,3282,32.6,3,0,0,0
1,small_business,1.261,820.91,1.169.524.702,5.76,697,2.141.041.667,23908,62.8,3,0,0,1
1,credit_card,1.071,815.04,10.858.999,11.86,727,1.694.041.667,6088,8.3,0,0,0,1
1,all_other,1.071,358.62,1.100.209.984,0.4,707,1.620.041.667,2217,28.4,2,0,0,0
1,debt_consolidation,1.292,213.72,11.294.956,20.15,677,8.520.041.667,22247,93.1,1,0,0,0
